edge_id,u,v,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component
EDGE_6918_50386,6918,50386,12.957282,77.57209,,50.0,0.76,0.7777778,0.04373178,0.0,0.66019416,0.26165643,0.43111953,0.49204782,0.8173987,0.16038087,0.12822196,0.32366925,0.48444444,0.46579537,0.58201146,0.1,0.6103005,0.13106227,0.41596493,0.08900524,0.7,2,Cottonpet,Cottonpet,Cottonpet,Pampa Mahakavi Road,secondary,secondary,Residential Hub,0.16004284247629447,-1.2394585999770108e-06
EDGE_6919_50387,6919,50387,12.957234,77.57187,,30.0,0.8,0.8148148,0.046647232,0.0,0.66019416,0.25771272,0.6039942,0.6045977,0.77621937,0.16873994,0.127732,0.36620826,0.5567037,0.4642351,0.5569824,0.15021192,0.6322886,0.13199319,0.4153169,0.092495635,0.7,2,Cottonpet,Cottonpet,Cottonpet,Puttanna Chetty Road,primary,primary,Residential Hub,0.09906140214619782,-1.2394585999770108e-06
EDGE_6920_50388,6920,50388,12.956856,77.566154,,30.0,0.36,0.33333334,0.27113703,0.0,0.6213592,0.29356775,0.2793411,0.29333645,0.7239972,0.24302737,0.13004157,0.4544675,0.24583334,0.6989227,0.63146913,0.13591942,0.43604067,0.15931363,0.34767365,0.22338569,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.23672173851129902,-1.2394585999770108e-06
EDGE_6921_50389,6921,50389,12.961429,77.565674,,30.0,0.04,0.037037037,0.09620991,0.0,0.5145631,0.24646021,0.050862975,0.2147452,0.7692244,0.07809027,0.13226809,0.55941784,0.17175926,0.88265777,0.72258747,0.1,0.22223482,0.15584743,0.40751165,0.09598604,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.32248012193640635,-1.2394585999770108e-06
EDGE_6922_50390,6922,50390,12.955397,77.57196,,20.0,0.56,0.5185185,0.037900876,0.0,0.7378641,0.29168668,0.31937027,0.2803481,0.830337,0.12880409,0.15508832,0.3274915,0.26762962,0.689771,0.6485916,0.3197366,0.48402792,0.17585725,0.43592376,0.092495635,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.286498558745176,-1.2394585999770108e-06
EDGE_6923_50391,6923,50391,12.962153,77.56685,,30.0,0.2,0.18518518,0.040816326,0.0,0.49514562,0.31277975,0.122244895,0.23689796,0.7703552,0.06459771,0.071732804,0.49981937,0.20879629,0.80005205,0.69539803,0.1,0.29342344,0.05078756,0.38487548,0.05410122,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.2904054068459934,-1.2394585999770108e-06
EDGE_6924_50392,6924,50392,12.96307,77.56803,,30.0,0.2,0.18518518,0.020408163,0.0,0.47572815,0.2946407,0.11612245,0.23444898,0.7791755,0.05017844,0.059304804,0.49717325,0.20879629,0.8200999,0.70245945,0.20876244,0.2883214,0.13903871,0.42731878,0.036649216,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.3073140215497172,-1.2394585999770108e-06
EDGE_6925_50393,6925,50393,12.961888,77.578316,,20.0,0.4,0.37037036,0.10495627,0.0,0.33009708,0.2603109,0.25148687,0.25959474,0.731697,0.12974341,0.13202363,0.41634274,0.2305926,0.72634387,0.63881874,0.15776372,0.41575474,0.1239822,0.39170435,0.07504363,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.2647492293176212,-1.2394585999770108e-06
EDGE_6926_50394,6926,50394,12.961282,77.57671,,20.0,0.4,0.37037036,0.017492712,0.0,0.37864077,0.32357037,0.22524782,0.24909912,0.6941171,0.086196326,0.10077073,0.42761672,0.2305926,0.7850752,0.6423894,0.16002354,0.39388886,0.16718383,0.43959725,0.061082024,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.27682190928765993,-1.2394585999770108e-06
EDGE_6927_50395,6927,50395,12.960749,77.57787,,20.0,0.48,0.44444445,0.037900876,0.0,0.32038835,0.28047317,0.27537027,0.26594812,0.7760385,0.0995266,0.124286026,0.37341067,0.24911112,0.7187933,0.6461354,0.16523017,0.4415094,0.14091271,0.42194593,0.034904014,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.2817866947212379,-1.2394585999770108e-06
EDGE_6928_50396,6928,50396,12.960441,77.57787,,20.0,0.56,0.5185185,0.046647232,0.0,0.3106796,0.28251073,0.32199416,0.28139767,0.8187299,0.1149389,0.0968391,0.33097363,0.26762962,0.7398889,0.6520236,0.18700352,0.48621452,0.1558328,0.42485276,0.033158813,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.29452442849435306,-1.2394585999770108e-06
EDGE_6929_50397,6929,50397,12.956728,77.57941,,30.0,0.48,0.44444445,0.093294464,0.0,0.3883495,0.35285357,0.29198834,0.29359534,0.78446496,0.13754271,0.09544708,0.39188275,0.2736111,0.6682878,0.64306533,0.38877746,0.4553578,0.13123722,0.398688,0.07853403,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.2627317744572532,-1.2394585999770108e-06
EDGE_6930_50398,6930,50398,12.95756,77.5777,,20.0,0.72,0.6666667,0.08746356,0.0,0.407767,0.37272668,0.42223907,0.31509563,0.7068304,0.16515964,0.10696102,0.30528423,0.30466667,0.7110529,0.59235203,0.1874288,0.58145565,0.17859238,0.41967085,0.059336822,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.24568764416962824,-1.2394585999770108e-06
EDGE_6931_50399,6931,50399,12.955363,77.5765,,30.0,0.76,0.8518519,0.1341108,0.0,0.5145631,0.49745446,0.45823324,0.34889328,0.77759343,0.2052399,0.1224569,0.23098123,0.45546296,0.5837609,0.5923285,0.1,0.65141374,0.06956588,0.35973373,0.10296684,0.7,3,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.2250239829069329,-1.2394585999770108e-06
EDGE_6932_50400,6932,50400,12.955499,77.576416,,20.0,0.84,0.7777778,0.13119534,0.0,0.5339806,0.49527645,0.5013586,0.34194344,0.7983947,0.21749863,0.14059347,0.23337048,0.33244446,0.65903944,0.5947819,0.124841556,0.6561664,0.16195175,0.39770848,0.10820244,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.260658359945858,-1.2394585999770108e-06
EDGE_6933_50401,6933,50401,12.95626,77.57736,,50.0,0.8,0.7407407,0.0787172,0.0,0.49514562,0.43683496,0.46361515,0.50344604,0.8084063,0.17479447,0.097888775,0.3411818,0.4351852,0.56759024,0.5874289,0.1,0.62178755,0.12452296,0.40110433,0.06457242,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,secondary,secondary,Residential Hub,0.18530718446366087,-1.2394585999770108e-06
EDGE_6934_50402,6934,50402,12.956264,77.577484,,60.0,0.72,0.7407407,0.0787172,0.0,0.49514562,0.43264446,0.5696152,0.59404606,0.78548366,0.16384159,0.12414596,0.3930586,0.5381852,0.4803536,0.5694466,0.1,0.59778756,0.05910495,0.37493712,0.06806283,0.7,2,Cottonpet,Cottonpet,Cottonpet,Kondaji Basappa Road,primary,primary,Residential Hub,0.11555970994141009,-1.2394585999770108e-06
EDGE_6935_50403,6935,50403,12.957158,77.55738,,20.0,0.2,0.18518518,0.07580175,0.0,0.42718446,0.43499246,0.13274053,0.22009622,0.7710305,0.077199794,0.13215525,0.47861677,0.1842963,0.8259005,0.6912639,0.4107103,0.3021698,0.2052281,0.4344068,0.04363002,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.3323274289779907,-1.2394585999770108e-06
EDGE_6936_50404,6936,50404,12.956824,77.55599,,20.0,0.16,0.14814815,0.034985423,0.0,0.44660193,0.5007089,0.098495625,0.20799825,0.7352521,0.046026163,0.10529799,0.5041651,0.17503704,0.7769942,0.6807508,0.22535631,0.27070647,0.13116701,0.41906807,0.020942409,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.31080497640474003,-1.2394585999770108e-06
EDGE_50405_50406,50405,50406,12.960415,77.5758,,30.0,0.72,0.8148148,0.020408163,0.0,0.39805827,0.35227776,0.40212244,0.32804897,0.75340056,0.13184336,0.131381,0.2530539,0.4462037,0.5171809,0.58766913,0.3011056,0.6017288,0.20067967,0.45197517,0.04886562,0.7,3,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.22350979184702563,-1.2394585999770108e-06
EDGE_6938_50407,6938,50407,12.9602995,77.5765,,30.0,0.8,0.7407407,0.017492712,0.0,0.36893204,0.3666675,0.4452478,0.34209913,0.80072004,0.14253141,0.081103146,0.2684877,0.3476852,0.6401833,0.61103654,0.15070036,0.60648143,0.18634783,0.44726282,0.04886562,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.25532453011590356,-1.2394585999770108e-06
EDGE_6939_50408,6939,50408,12.952073,77.56354,,30.0,0.0,0.074074075,0.113702625,0.0,0.70873785,0.37934458,0.03411079,0.20964432,0.72699225,0.07524995,0.09289397,0.5572727,0.22101852,0.7824085,0.6984135,0.1,0.22386725,0.113022506,0.38425922,0.08027923,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.2878405574779606,-1.2394585999770108e-06
EDGE_6940_50409,6940,50409,12.952141,77.56311,,30.0,0.0,0.0,0.10204082,0.0,0.70873785,0.40030003,0.030612245,0.2082449,0.7254797,0.06843146,0.15178594,0.5873561,0.1625,0.82327884,0.7048949,0.284787,0.20243329,0.20828538,0.42644602,0.07504363,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.31292673113343555,-1.2394585999770108e-06
EDGE_6941_50410,6941,50410,12.955423,77.56282,,30.0,0.0,0.0,0.17201166,0.0,0.61165047,0.37430376,0.0516035,0.2166414,0.7894109,0.11667226,0.052975073,0.56817675,0.1625,0.8404123,0.7218163,0.1,0.219926,0.13828953,0.37395787,0.13089006,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.31628633273206685,-1.2394585999770108e-06
EDGE_6942_50411,6942,50411,12.962952,77.56784,,30.0,0.2,0.18518518,0.020408163,0.0,0.47572815,0.29659784,0.11612245,0.23444898,0.7759,0.051225558,0.10980924,0.49815592,0.20879629,0.82147646,0.7016833,0.22180498,0.2883214,0.116423376,0.41827264,0.040139616,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.307664259979446,-1.2394585999770108e-06
EDGE_6943_50412,6943,50412,12.958292,77.57838,,30.0,0.72,0.6666667,0.072886296,0.0,0.39805827,0.31294367,0.4178659,0.33434635,0.81931615,0.15912344,0.1220843,0.2925385,0.32916668,0.65999484,0.6252449,0.1,0.5778113,0.10039928,0.39349565,0.061082024,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.2549550796378896,-1.2394585999770108e-06
EDGE_6944_50413,6944,50413,12.964097,77.5612,,30.0,0.2,0.18518518,0.014577259,0.0,0.3883495,0.30378142,0.11437318,0.23374927,0.79714453,0.04441317,0.12732257,0.49178258,0.20879629,0.7581101,0.69895405,0.1,0.28686368,0.10995258,0.41772515,0.02617801,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.3057117357778179,-1.2394585999770108e-06
EDGE_6945_50414,6945,50414,12.957084,77.567406,,30.0,0.36,0.4074074,0.20408164,0.0,0.61165047,0.26896864,0.40922448,0.54428977,0.7386535,0.20761684,0.12846223,0.540441,0.45485187,0.5600963,0.60136884,0.1,0.43779534,0.16851942,0.37482536,0.20593368,0.7,2,Cottonpet,Cottonpet,Cottonpet,Puttanna Chetty Road,primary,primary,Residential Hub,0.12489526940367418,-1.2394585999770108e-06
EDGE_6946_50415,6946,50415,12.972707,77.55781,,30.0,0.0,0.0,0.005830904,0.0,0.14563107,0.5311348,0.0017492712,0.19669971,0.8226738,0.005241708,0.11334819,0.55819786,0.1625,0.87428194,0.7483421,0.1,0.1783808,0.11316678,0.42207205,0.008726004,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.3708841920079957,-1.2394585999770108e-06
EDGE_6947_50416,6947,50416,12.951492,77.57189,,30.0,0.48,0.44444445,0.17784257,0.0,0.776699,0.3156496,0.31735277,0.3037411,0.77299154,0.18134853,0.10860174,0.39532477,0.2736111,0.7349944,0.6437955,0.2368319,0.47649482,0.17141724,0.38516814,0.09773124,0.7,1,Cottonpet,Cottonpet,Cottonpet,3rd A Cross Road,residential,residential,Residential Hub,0.26040850267628307,-1.2394585999770108e-06
EDGE_6948_50417,6948,50417,12.961133,77.57835,,20.0,0.4,0.37037036,0.055393588,0.0,0.3106796,0.24903402,0.23661807,0.25364724,0.7890414,0.10011036,0.09455402,0.39913943,0.2305926,0.75539523,0.6637995,0.22046278,0.40336406,0.12437464,0.40920827,0.05061082,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,living_street,Residential Hub,0.2907094497572143,-1.2394585999770108e-06
EDGE_6949_50418,6949,50418,12.963878,77.56069,,30.0,0.2,0.18518518,0.017492712,0.0,0.39805827,0.3051074,0.115247816,0.23409912,0.7467687,0.046772245,0.16640326,0.5068953,0.20879629,0.7859565,0.6878171,0.1,0.28759256,0.19753484,0.45173764,0.029668411,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.30673619096345783,-1.2394585999770108e-06
EDGE_50419_50420,50419,50420,12.963787,77.560875,,30.0,0.2,0.25925925,0.017492712,0.0,0.407767,0.29432994,0.115247816,0.23409912,0.78139544,0.046772245,0.14307171,0.46687767,0.26731482,0.71826553,0.68805146,0.1,0.30611107,0.13076411,0.42502934,0.029668411,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.29461970976195695,-1.2394585999770108e-06
EDGE_6951_50421,6951,50421,12.955256,77.58008,,50.0,0.48,0.5185185,0.110787176,0.0,0.36893204,0.41935828,0.29723614,0.44969445,0.7401126,0.15431497,0.12878394,0.4505588,0.41962963,0.5890552,0.60586774,0.1,0.4782495,0.14062616,0.39632112,0.10820244,0.7,2,Cottonpet,Cottonpet,Cottonpet,Rashtriya Vidyalaya Road,secondary,secondary,Residential Hub,0.18886314803184284,-1.2394585999770108e-06
EDGE_6952_50422,6952,50422,12.955222,77.57987,,40.0,0.48,0.5185185,0.10495627,0.0,0.37864077,0.42386723,0.29548687,0.36499476,0.67600536,0.14959681,0.11788854,0.439791,0.38462964,0.5521233,0.5902981,0.1,0.47679177,0.14310674,0.39935416,0.10122164,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,tertiary,tertiary,Residential Hub,0.18582884777638753,-1.2394585999770108e-06
EDGE_6953_50423,6953,50423,12.955197,77.580124,,60.0,0.48,0.5185185,0.10787172,0.0,0.36893204,0.4218896,0.4463615,0.5543446,0.83372366,0.15509725,0.102072015,0.4674755,0.48262963,0.5202487,0.6163313,0.1,0.47752064,0.15917331,0.40476036,0.11518325,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,primary,primary,Residential Hub,0.1628009594859012,-1.2394585999770108e-06
EDGE_6954_50424,6954,50424,12.96523,77.56209,,60.0,0.0,0.0,0.014577259,0.0,0.3592233,0.35880342,0.15437318,0.45674926,0.7264301,0.012842489,0.11850007,0.70707095,0.313,0.68174225,0.67168456,0.2592141,0.1805674,0.15183945,0.4344799,0.020942409,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,primary,primary,Residential Hub,0.19435791833671212,-1.2394585999770108e-06
EDGE_6955_50425,6955,50425,12.953184,77.573685,,40.0,0.32,0.37037036,0.17784257,0.0,0.7281553,0.3779588,0.22935277,0.3449411,0.73874176,0.18038517,0.09099833,0.48022932,0.3475926,0.67940986,0.6421429,0.1,0.4099763,0.1021491,0.3574609,0.17452008,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,tertiary,tertiary,Residential Hub,0.21813473759133387,-1.2394585999770108e-06
EDGE_6956_50426,6956,50426,12.95199,77.57376,,60.0,0.32,0.2962963,0.17492712,0.0,0.7184466,0.39846903,0.37847814,0.5335913,0.7361787,0.1780261,0.16110997,0.58562785,0.38707408,0.57033646,0.60891414,0.34689608,0.39072892,0.24519864,0.41570112,0.17102967,0.7,1,Cottonpet,Cottonpet,Cottonpet,Krishna Rajendra Road,primary,primary,Residential Hub,0.1495487913993134,-1.2394585999770108e-06
EDGE_6957_50427,6957,50427,12.9552355,77.57357,,60.0,0.64,0.5925926,0.09037901,0.0,0.69902915,0.3794398,0.5291137,0.5810455,0.8339479,0.16965485,0.093587056,0.4377786,0.46114814,0.5043734,0.5962642,0.651446,0.539666,0.18269311,0.42029074,0.109947644,0.7,1,Cottonpet,Cottonpet,Cottonpet,Krishnarajendra Road,primary,primary,Residential Hub,0.14368631104776208,-1.2394585999770108e-06
EDGE_6958_50428,6958,50428,12.959832,77.5746,,60.0,0.6,0.6296296,0.020408163,0.0,0.42718446,0.31403387,0.48612246,0.565449,0.78065574,0.1159376,0.08247739,0.4389514,0.5104074,0.50018555,0.5892164,0.1,0.51943254,0.1962975,0.45022228,0.055846423,0.7,2,Cottonpet,Cottonpet,Cottonpet,Aluri Venkata Rao Road,primary,primary,Residential Hub,0.13548225478184808,-1.2394585999770108e-06
EDGE_6959_50429,6959,50429,12.957323,77.57212,,30.0,0.76,0.7777778,0.046647232,0.0,0.66019416,0.26023144,0.5819942,0.5973977,0.7866795,0.16169283,0.20923877,0.37788504,0.54744446,0.4916223,0.56896853,0.1,0.6110293,0.20885047,0.44605982,0.08900524,0.7,2,Cottonpet,Cottonpet,Cottonpet,Kondaji Basappa Road,primary,primary,Residential Hub,0.1252054710179196,-1.2394585999770108e-06
EDGE_6960_50430,6960,50430,12.957097,77.56734,,30.0,0.36,0.4074074,0.20699708,0.0,0.61165047,0.27126798,0.41009912,0.54463965,0.8000211,0.20840523,0.115718536,0.5220307,0.45485187,0.540821,0.6166867,0.1,0.4385242,0.13936792,0.36214435,0.20418848,0.7,2,Cottonpet,Cottonpet,Cottonpet,Puttanna Chetty Road,primary,primary,Residential Hub,0.13725909887453208,-1.2394585999770108e-06
EDGE_6961_50431,6961,50431,12.956427,77.57739,,60.0,0.72,0.7407407,0.08163265,0.0,0.49514562,0.42919707,0.5704898,0.59439594,0.79161423,0.16410643,0.09401134,0.39121944,0.5381852,0.45486903,0.567262,0.1,0.5985164,0.1913073,0.42679766,0.06457242,0.7,2,Cottonpet,Cottonpet,Cottonpet,Nawab Hyder Ali Khan Road,primary,primary,Residential Hub,0.124843766249084,-1.2394585999770108e-06
EDGE_6962_50432,6962,50432,12.956383,77.577484,,50.0,0.72,0.7407407,0.08163265,0.0,0.49514562,0.4278389,0.5704898,0.5593959,0.7702298,0.16515355,0.14298163,0.38263476,0.5171852,0.45933333,0.5565163,0.1,0.5985164,0.21750964,0.43727857,0.06806283,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,primary,primary_link,Residential Hub,0.13397930657401286,-1.2394585999770108e-06
EDGE_6963_50433,6963,50433,12.956771,77.57739,,60.0,0.72,0.6666667,0.08454811,0.0,0.44660193,0.41563967,0.5713644,0.59474576,0.76892054,0.1638477,0.07994785,0.42765716,0.47966668,0.52149445,0.5702465,0.1,0.54226524,0.22129774,0.48585033,0.059336822,0.7,1,Cottonpet,Cottonpet,Cottonpet,Nawab Hyder Ali Khan Road,primary,primary,Residential Hub,0.13367724128200642,-1.2394585999770108e-06
EDGE_6964_50434,6964,50434,12.956313,77.57734,,60.0,0.8,0.8148148,0.0787172,0.0,0.49514562,0.4354919,0.61361516,0.60844606,0.8213161,0.17479447,0.09917889,0.35267922,0.5567037,0.4143529,0.5608163,0.1,0.64030606,0.19681136,0.43001968,0.06457242,0.7,2,Cottonpet,Cottonpet,Cottonpet,Kondaji Basappa Road,primary,primary,Residential Hub,0.12333862664292265,-1.2394585999770108e-06
EDGE_6965_50435,6965,50435,12.956964,77.577446,,60.0,0.72,0.6666667,0.08454811,0.0,0.4368932,0.40612072,0.5713644,0.59474576,0.71291643,0.1638477,0.14406197,0.4444584,0.47966668,0.48050725,0.5472972,0.1,0.58072674,0.13899617,0.40485278,0.059336822,0.7,1,Cottonpet,Cottonpet,Cottonpet,Nawab Hyder Ali Khan Road,primary,primary,Residential Hub,0.10104361990950855,-1.2394585999770108e-06
EDGE_6966_50436,6966,50436,12.95426,77.56249,,30.0,0.0,0.074074075,0.116618074,0.0,0.65048546,0.4186917,0.034985423,0.20999417,0.7260223,0.08075038,0.18431602,0.55756366,0.22101852,0.79520404,0.69984066,0.1,0.22459611,0.21744941,0.42500958,0.09424084,0.7,2,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.31178732855222036,-1.2394585999770108e-06
EDGE_50437_50438,50437,50438,12.963355,77.56417,,30.0,0.0,0.0,0.008746356,0.0,0.39805827,0.25792986,0.0026239066,0.19704956,0.7873328,0.008647902,0.15072954,0.56880015,0.1625,0.81136346,0.72810084,0.1,0.17910966,0.08609742,0.4102239,0.015706806,0.7,1,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,residential,residential,Residential Hub,0.32176734511670274,-1.2394585999770108e-06
EDGE_6968_50439,6968,50439,12.963132,77.57639,,60.0,0.32,0.2962963,0.09037901,0.0,0.36893204,0.2096967,0.3531137,0.5234455,0.7745786,0.11537212,0.14180209,0.5741079,0.38707408,0.63293964,0.6356584,0.289654,0.3695919,0.117997095,0.39441234,0.08900524,0.7,1,Cottonpet,Cottonpet,Cottonpet,Krishna Rajendra Road,primary,primary,Residential Hub,0.1607510393317743,-1.2394585999770108e-06
EDGE_6969_50440,6969,50440,12.959054,77.577354,,50.0,0.64,0.7407407,0.046647232,0.0,0.407767,0.33940732,0.36599416,0.47079766,0.74748844,0.12746246,0.16184685,0.35945717,0.5151852,0.4829213,0.57762605,0.113436066,0.5657701,0.034591906,0.3763564,0.034904014,0.7,3,Cottonpet,Cottonpet,Cottonpet,Unnamed Road,secondary,secondary,Residential Hub,0.15057839567417458,-1.2394585999770108e-06
EDGE_6970_50441,6970,50441,12.959778,77.57455,,50.0,0.6,0.6296296,0.020408163,0.0,0.44660193,0.31100506,0.33612245,0.46044898,0.85644156,0.1159376,0.111451,0.37121567,0.4474074,0.5819186,0.6317121,0.1,0.51943254,0.13767603,0.4267737,0.055846423,0.7,2,Cottonpet,Cottonpet,Cottonpet,Aluri Venkata Rao Road,secondary,secondary,Residential Hub,0.2156917666674653,-1.2394585999770108e-06
EDGE_6971_50442,6971,50442,12.959849,77.57455,,60.0,0.56,0.5185185,0.020408163,0.0,0.42718446,0.31064418,0.46412244,0.558249,0.71385777,0.10941404,0.076065384,0.50343525,0.44262964,0.5248513,0.5776169,0.1,0.47965476,0.12921268,0.42338836,0.05410122,0.7,1,Cottonpet,Cottonpet,Cottonpet,Krishna Rajendra Road,primary,primary,Residential Hub,0.11259571421932829,-1.2394585999770108e-06
EDGE_6972_50443,6972,50443,12.957249,77.5738,,60.0,0.96,0.962963,0.023323616,0.0,0.592233,0.33264795,0.6849971,0.63059884,0.7631909,0.17177312,0.09900662,0.31085753,0.59374076,0.4301468,0.53060997,0.1,0.71149474,0.12638508,0.4212369,0.057591625,0.7,2,Cottonpet,Cottonpet,Cottonpet,Krishna Rajendra Road,primary,primary,Residential Hub,0.08434079474993908,-1.2394585999770108e-06
