edge_id,source_node,destination_node,lat,lng,road_width_estimate,speed_limit,traffic_signal_density,intersection_density,commercial_density,nightlife_density,hospital_density,police_station_distance,cctv_density_estimate,lighting_score,crime_score,activity_score,event_frequency,infrastructure_score,connectivity_score,isolated_area_score,road_risk_score,travel_time_estimate,congestion_score,flood_risk,weather_exposure_score,poi_density,time_risk,adjacency_count,zone,source_area,destination_area,road_name,road_type,highway_type,zone_type,static_component,graph_component,static_distance_km,static_travel_time_min
EDGE_5240_21303,5240,21303,13.010923,77.647843,,30.0,0.45,0.45,0.563,0.283,0.402,0.542,0.543,0.68,0.376,0.466,0.102,0.476,0.552,0.364,0.394,12.14,0.653,0.279,0.418,0.519,0.408,6,EAST BANGALORE,Banaswadi,Banaswadi,Srinidhi Upachar Road,tertiary,tertiary,Logistics Zone,0.23528090252611095,-3.4008602310411685e-06,0.7762358213582237,1.5524716427164473
EDGE_5241_21304,5241,21304,13.006741,77.646813,,30.0,0.59,0.58,0.463,0.241,0.359,0.323,0.476,0.549,0.412,0.299,0.08,0.42,0.55,0.494,0.501,9.98,0.534,0.06,0.403,0.297,0.473,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.24007620381397515,-3.4008602310411685e-06,0.7762421972347432,1.5524843944694864
EDGE_5242_21305,5242,21305,13.006111,77.648607,,40.0,0.59,0.58,0.511,0.224,0.385,0.764,0.541,0.701,0.211,0.415,0.189,0.657,0.674,0.324,0.39,3.13,0.644,0.082,0.528,0.456,0.415,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.11069475066233056,-3.4008602310411685e-06,0.7762431575628728,1.5524863151257455
EDGE_5243_21306,5243,21306,13.004143,77.656255,,40.0,0.12,0.62,0.513,0.235,0.086,0.209,0.574,0.613,0.344,0.387,0.153,0.591,0.596,0.364,0.431,6.4,0.574,0.291,0.414,0.383,0.325,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.2530647014196129,-3.4008602310411685e-06,0.7762461571587019,1.5524923143174039
EDGE_5244_21307,5244,21307,13.006644,77.651508,,30.0,0.17,0.6,0.537,0.251,0.043,0.49,0.479,0.572,0.4,0.379,0.198,0.373,0.458,0.437,0.471,2.45,0.562,0.26,0.335,0.343,0.418,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,4th Main Road,residential,residential,Residential Hub,0.37486631241042995,-3.4008602310411685e-06,0.7762423450976838,1.5524846901953675
EDGE_5245_21308,5245,21308,13.007103,77.65434,,30.0,0.23,0.45,0.493,0.202,0.156,0.216,0.428,0.539,0.435,0.287,0.153,0.336,0.507,0.473,0.483,2.99,0.443,0.244,0.403,0.268,0.459,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3433581829975267,-3.4008602310411685e-06,0.776241645407041,1.552483290814082
EDGE_5246_21309,5246,21309,13.008387,77.647864,,30.0,0.59,0.28,0.53,0.226,0.017,0.143,0.42,0.533,0.396,0.336,0.176,0.442,0.409,0.523,0.485,3.06,0.533,0.284,0.435,0.329,0.445,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3296754838214631,-3.4008602310411685e-06,0.7762396879771681,1.5524793759543363
EDGE_5247_21310,5247,21310,13.008548,77.645722,,30.0,0.15,0.32,0.543,0.244,0.367,0.812,0.518,0.574,0.324,0.383,0.064,0.452,0.484,0.4,0.389,2.69,0.502,0.192,0.445,0.367,0.457,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,3rd Cross Road,tertiary,tertiary,Residential Hub,0.2446364507089452,-3.4008602310411685e-06,0.7762394425231668,1.5524788850463336
EDGE_5248_21311,5248,21311,13.00695,77.65335,,30.0,0.25,0.47,0.473,0.229,0.219,0.314,0.494,0.498,0.406,0.318,0.052,0.452,0.532,0.469,0.504,2.13,0.565,0.245,0.384,0.346,0.484,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.31486927153347094,-3.4008602310411685e-06,0.7762418786398771,1.5524837572797543
EDGE_5249_21312,5249,21312,13.006725,77.653959,,30.0,0.31,0.67,0.485,0.205,0.096,0.122,0.423,0.531,0.394,0.388,0.194,0.43,0.579,0.48,0.484,2.36,0.575,0.117,0.399,0.405,0.387,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2930598412205312,-3.4008602310411685e-06,0.7762422216245791,1.5524844432491582
EDGE_5250_21313,5250,21313,13.008118,77.644527,,30.0,0.12,0.57,0.49,0.206,0.244,0.176,0.485,0.555,0.404,0.258,0.05,0.327,0.429,0.522,0.473,2.09,0.453,0.159,0.361,0.263,0.39,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.29018714498465303,-3.4008602310411685e-06,0.7762400980770654,1.5524801961541308
EDGE_5251_21314,5251,21314,13.006448,77.645119,,40.0,0.12,0.69,0.507,0.22,0.094,0.53,0.524,0.669,0.354,0.381,0.065,0.514,0.575,0.29,0.43,1.25,0.577,0.172,0.482,0.38,0.392,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.23147028430995026,-3.4008602310411685e-06,0.7762426438690696,1.5524852877381392
EDGE_5252_21315,5252,21315,13.005006,77.655953,,30.0,0.39,0.23,0.441,0.258,0.321,0.415,0.477,0.486,0.495,0.291,0.08,0.368,0.372,0.456,0.466,3.35,0.471,0.062,0.369,0.284,0.522,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.28572774591561934,-3.4008602310411685e-06,0.7762448418405612,1.5524896836811224
EDGE_5253_21316,5253,21316,13.006221,77.650159,,30.0,0.56,0.6,0.554,0.199,0.115,0.319,0.401,0.587,0.48,0.348,0.175,0.475,0.58,0.463,0.451,7.23,0.539,0.291,0.425,0.357,0.472,8,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3376274985304172,-3.4008602310411685e-06,0.776242989889736,1.552485979779472
EDGE_5254_21317,5254,21317,13.004291,77.655783,,40.0,0.25,0.29,0.583,0.249,0.417,0.854,0.573,0.629,0.302,0.398,0.179,0.577,0.627,0.377,0.395,3.28,0.621,0.168,0.481,0.362,0.481,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.21423359263187974,-3.4008602310411685e-06,0.7762459315944255,1.552491863188851
EDGE_5255_21318,5255,21318,13.007844,77.649587,,30.0,0.16,0.52,0.442,0.219,0.322,0.454,0.446,0.542,0.428,0.252,0.114,0.323,0.574,0.484,0.476,6.26,0.499,0.198,0.369,0.232,0.467,8,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,3rd Main Road,residential,residential,Residential Hub,0.3349179881655131,-3.4008602310411685e-06,0.7762405157913057,1.5524810315826114
EDGE_5256_21319,5256,21319,13.008293,77.647678,,30.0,0.5,0.44,0.527,0.212,0.331,0.814,0.479,0.526,0.411,0.4,0.119,0.43,0.399,0.468,0.473,4.42,0.523,0.052,0.388,0.381,0.535,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2892974112222435,-3.4008602310411685e-06,0.7762398312843731,1.5524796625687463
EDGE_5257_21320,5257,21320,13.005887,77.65728,,30.0,0.49,0.21,0.479,0.245,0.497,0.46,0.519,0.563,0.323,0.368,0.13,0.485,0.518,0.47,0.397,9.88,0.538,0.087,0.316,0.339,0.432,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,4th B Cross Road,residential,residential,Residential Hub,0.15840065720222407,-3.4008602310411685e-06,0.7762434990021617,1.5524869980043234
EDGE_5258_21321,5258,21321,13.008061,77.648896,,30.0,0.24,0.63,0.53,0.214,0.436,0.733,0.396,0.566,0.385,0.362,0.114,0.428,0.446,0.508,0.472,9.53,0.51,0.139,0.376,0.377,0.514,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.32309041840207026,-3.4008602310411685e-06,0.776240184974516,1.552480369949032
EDGE_5259_21322,5259,21322,13.006176,77.652928,,30.0,0.34,0.6,0.439,0.228,0.003,0.851,0.385,0.541,0.326,0.314,0.116,0.413,0.566,0.477,0.442,5.41,0.466,0.099,0.384,0.288,0.525,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.28713234719923975,-3.4008602310411685e-06,0.7762430584834557,1.5524861169669113
EDGE_5260_21323,5260,21323,13.006332,77.649976,,30.0,0.37,0.45,0.55,0.25,0.189,0.573,0.459,0.592,0.317,0.321,0.196,0.473,0.479,0.399,0.388,9.21,0.491,0.122,0.357,0.352,0.407,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2162777939771705,-3.4008602310411685e-06,0.7762428206909241,1.5524856413818482
EDGE_21324_21325,21324,21325,13.005619,77.650165,,30.0,0.39,0.48,0.455,0.247,0.454,0.139,0.498,0.501,0.336,0.325,0.059,0.449,0.496,0.461,0.417,4.65,0.538,0.288,0.41,0.364,0.374,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2418231889872775,-3.4008602310411685e-06,0.7762439075024982,1.5524878150049963
EDGE_5262_21326,5262,21326,13.008264,77.649684,,30.0,0.1,0.25,0.471,0.206,0.289,0.755,0.396,0.459,0.337,0.346,0.152,0.424,0.441,0.486,0.449,2.45,0.404,0.259,0.409,0.345,0.49,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,3rd Main Road,residential,residential,Residential Hub,0.35221187090534717,-3.4008602310411685e-06,0.7762398754959707,1.5524797509919415
EDGE_5263_21327,5263,21327,13.006167,77.648282,,40.0,0.42,0.54,0.578,0.274,0.323,0.435,0.583,0.691,0.381,0.456,0.135,0.545,0.631,0.321,0.389,3.32,0.634,0.207,0.455,0.455,0.405,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.19411818497112923,-3.4008602310411685e-06,0.7762430722021725,1.552486144404345
EDGE_21328_21329,21328,21329,13.006512,77.653165,,30.0,0.26,0.4,0.521,0.245,0.205,0.553,0.453,0.512,0.448,0.399,0.162,0.363,0.53,0.368,0.44,7.46,0.465,0.138,0.368,0.425,0.471,8,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3014395359022162,-3.4008602310411685e-06,0.7762425463115391,1.5524850926230782
EDGE_5265_21330,5265,21330,13.007596,77.648742,,30.0,0.44,0.34,0.456,0.253,0.359,0.516,0.493,0.479,0.426,0.309,0.153,0.377,0.457,0.498,0.479,2.01,0.535,0.082,0.342,0.275,0.526,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2985125313461385,-3.4008602310411685e-06,0.7762408938611786,1.5524817877223571
EDGE_5266_21331,5266,21331,13.00809,77.656285,,30.0,0.13,0.57,0.452,0.256,0.136,0.462,0.431,0.497,0.469,0.286,0.137,0.411,0.491,0.409,0.484,2.94,0.427,0.141,0.338,0.281,0.447,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,3rd Cross Road,residential,residential,Residential Hub,0.3408313105190267,-3.4008602310411685e-06,0.7762401407635781,1.5524802815271561
EDGE_5267_21332,5267,21332,13.006011,77.656981,,30.0,0.35,0.26,0.47,0.241,0.476,0.692,0.507,0.561,0.328,0.318,0.125,0.44,0.372,0.497,0.417,2.57,0.485,0.19,0.31,0.287,0.487,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.25652061651691005,-3.4008602310411685e-06,0.7762433099918211,1.5524866199836422
EDGE_5268_21333,5268,21333,13.006032,77.649097,,40.0,0.55,0.48,0.538,0.251,0.343,0.198,0.546,0.651,0.257,0.421,0.181,0.587,0.631,0.364,0.354,1.71,0.571,0.187,0.417,0.411,0.297,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.10822378315509552,-3.4008602310411685e-06,0.7762432779818349,1.5524865559636698
EDGE_5269_21334,5269,21334,13.006228,77.651295,,30.0,0.45,0.53,0.473,0.211,0.429,0.808,0.497,0.511,0.492,0.287,0.076,0.493,0.504,0.512,0.52,2.59,0.505,0.278,0.417,0.32,0.546,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,4th Main Road,residential,residential,Residential Hub,0.39042367673022804,-3.4008602310411685e-06,0.7762429792195814,1.5524859584391628
EDGE_5270_21335,5270,21335,13.007884,77.656588,,30.0,0.37,0.6,0.456,0.25,0.338,0.619,0.464,0.572,0.341,0.351,0.072,0.475,0.514,0.465,0.423,4.27,0.461,0.126,0.43,0.372,0.506,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,3rd Cross Road,residential,residential,Residential Hub,0.23413659036923556,-3.4008602310411685e-06,0.7762404548116488,1.5524809096232977
EDGE_5271_21336,5271,21336,13.005173,77.658202,,30.0,0.15,0.69,0.551,0.253,0.239,0.288,0.421,0.499,0.364,0.309,0.195,0.337,0.53,0.429,0.438,4.33,0.503,0.251,0.356,0.345,0.387,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,1st A Main Road,residential,residential,Residential Hub,0.33446847311513755,-3.4008602310411685e-06,0.7762445873023888,1.5524891746047775
EDGE_5272_21337,5272,21337,13.005401,77.654787,,30.0,0.31,0.49,0.53,0.198,0.063,0.721,0.48,0.56,0.378,0.249,0.138,0.423,0.435,0.464,0.475,4.89,0.545,0.087,0.311,0.264,0.488,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2940066517708999,-3.4008602310411685e-06,0.776244239784152,1.552488479568304
EDGE_5273_21338,5273,21338,13.005927,77.649732,,40.0,0.14,0.54,0.626,0.259,0.094,0.2,0.542,0.629,0.259,0.426,0.062,0.559,0.622,0.325,0.325,0.88,0.533,0.075,0.407,0.437,0.31,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.07358673511398299,-3.4008602310411685e-06,0.7762434380312722,1.5524868760625443
EDGE_5274_21339,5274,21339,13.005407,77.6536,,30.0,0.23,0.57,0.448,0.2,0.311,0.85,0.438,0.582,0.408,0.36,0.06,0.333,0.524,0.412,0.484,6.01,0.545,0.085,0.291,0.382,0.51,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.29520227900578055,-3.4008602310411685e-06,0.7762442306388566,1.5524884612777132
EDGE_5275_21340,5275,21340,13.00656,77.652778,,30.0,0.27,0.45,0.445,0.208,0.42,0.777,0.44,0.537,0.434,0.354,0.108,0.426,0.531,0.485,0.482,2.1,0.509,0.266,0.42,0.368,0.589,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.369587512623516,-3.4008602310411685e-06,0.7762424731430903,1.5524849462861805
EDGE_5276_21341,5276,21341,13.005109,77.650855,,20.0,0.35,0.3,0.466,0.203,0.458,0.776,0.526,0.518,0.265,0.336,0.098,0.34,0.416,0.409,0.454,3.14,0.49,0.257,0.346,0.333,0.535,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,living_street,living_street,Residential Hub,0.2745808934804434,-3.4008602310411685e-06,0.7762446848503209,1.5524893697006419
EDGE_5277_21342,5277,21342,13.005492,77.653877,,30.0,0.52,0.34,0.509,0.212,0.448,0.641,0.464,0.585,0.376,0.301,0.192,0.502,0.491,0.407,0.472,8.21,0.531,0.188,0.407,0.286,0.472,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,1st Cross Road,residential,residential,Residential Hub,0.27353409269121376,-3.4008602310411685e-06,0.7762441010800721,1.5524882021601443
EDGE_5278_21343,5278,21343,13.008297,77.645372,,30.0,0.32,0.65,0.511,0.24,0.25,0.771,0.417,0.528,0.395,0.332,0.086,0.446,0.371,0.546,0.512,4.05,0.508,0.231,0.359,0.334,0.525,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.38804769020652014,-3.4008602310411685e-06,0.7762398251862144,1.5524796503724287
EDGE_5279_21344,5279,21344,13.007973,77.65218,,30.0,0.52,0.47,0.447,0.197,0.221,0.791,0.492,0.507,0.434,0.328,0.064,0.5,0.511,0.387,0.443,5.87,0.565,0.27,0.362,0.309,0.534,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,4th Main Road,residential,residential,Residential Hub,0.3152380976268176,-3.4008602310411685e-06,0.7762403191312692,1.5524806382625385
EDGE_5280_21345,5280,21345,13.005974,77.645392,,30.0,0.54,0.21,0.536,0.233,0.35,0.757,0.445,0.508,0.398,0.276,0.189,0.482,0.435,0.449,0.478,7.29,0.55,0.25,0.385,0.275,0.536,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3381770832985404,-3.4008602310411685e-06,0.7762433663902482,1.5524867327804963
EDGE_5281_21346,5281,21346,13.005867,77.658174,,30.0,0.59,0.46,0.494,0.23,0.211,0.408,0.391,0.568,0.318,0.349,0.19,0.422,0.403,0.505,0.441,5.58,0.579,0.286,0.308,0.319,0.436,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.30524917807446583,-3.4008602310411685e-06,0.776243529487539,1.552487058975078
EDGE_21347_21348,21347,21348,13.007995,77.646666,,30.0,0.26,0.45,0.479,0.244,0.252,0.664,0.402,0.456,0.426,0.359,0.196,0.374,0.534,0.393,0.458,1.59,0.465,0.196,0.376,0.365,0.463,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3570724304164342,-3.4008602310411685e-06,0.7762402855921623,1.5524805711843246
EDGE_5283_21349,5283,21349,13.006036,77.646361,,30.0,0.38,0.46,0.496,0.198,0.014,0.889,0.389,0.495,0.491,0.307,0.092,0.442,0.47,0.413,0.51,5.48,0.534,0.252,0.396,0.288,0.542,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,5th Cross Road,residential,residential,Residential Hub,0.41597479011839594,-3.4008602310411685e-06,0.7762432718846891,1.5524865437693782
EDGE_5284_21350,5284,21350,13.005958,77.64955,,40.0,0.32,0.45,0.499,0.242,0.412,0.455,0.569,0.613,0.281,0.435,0.094,0.551,0.61,0.402,0.385,2.72,0.555,0.28,0.413,0.413,0.366,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,Chikka Banaswadi Road,secondary,secondary,Residential Hub,0.189294019648169,-3.4008602310411685e-06,0.7762433907787096,1.5524867815574193
EDGE_5285_21351,5285,21351,13.006067,77.651524,,30.0,0.46,0.25,0.461,0.238,0.357,0.631,0.426,0.542,0.479,0.278,0.062,0.467,0.479,0.489,0.473,5.67,0.504,0.132,0.306,0.278,0.526,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.28327593490181807,-3.4008602310411685e-06,0.776243224631748,1.552486449263496
EDGE_5286_21352,5286,21352,13.006263,77.655429,,30.0,0.25,0.6,0.554,0.239,0.377,0.107,0.405,0.51,0.345,0.339,0.077,0.373,0.485,0.474,0.445,14.61,0.445,0.144,0.368,0.312,0.399,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2388072094550188,-3.4008602310411685e-06,0.7762429258687261,1.5524858517374522
EDGE_5287_21353,5287,21353,13.005147,77.652912,,30.0,0.22,0.64,0.501,0.222,0.27,0.871,0.448,0.531,0.319,0.342,0.161,0.35,0.504,0.457,0.438,4.74,0.476,0.162,0.428,0.38,0.567,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3253382987308368,-3.4008602310411685e-06,0.7762446269312916,1.5524892538625832
EDGE_5288_21354,5288,21354,13.007579,77.648959,,30.0,0.17,0.68,0.445,0.222,0.359,0.516,0.483,0.473,0.409,0.323,0.088,0.378,0.476,0.427,0.48,2.25,0.527,0.167,0.423,0.319,0.457,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.338424772554325,-3.4008602310411685e-06,0.7762409197770064,1.5524818395540128
EDGE_5289_21355,5289,21355,13.00866,77.648617,,30.0,0.2,0.35,0.458,0.213,0.326,0.212,0.433,0.512,0.462,0.314,0.178,0.383,0.458,0.481,0.472,2.19,0.412,0.063,0.403,0.279,0.421,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.29065708115813993,-3.4008602310411685e-06,0.776239271770845,1.55247854354169
EDGE_5290_21356,5290,21356,13.004815,77.658376,,30.0,0.17,0.47,0.545,0.201,0.027,0.554,0.484,0.505,0.354,0.308,0.153,0.4,0.532,0.396,0.406,3.61,0.499,0.158,0.392,0.333,0.421,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,1st A Main Road,residential,residential,Residential Hub,0.27648703600394814,-3.4008602310411685e-06,0.7762451329552403,1.5524902659104807
EDGE_5291_21357,5291,21357,13.005932,77.652371,,30.0,0.19,0.54,0.549,0.207,0.093,0.428,0.396,0.444,0.42,0.255,0.108,0.405,0.459,0.402,0.49,3.09,0.516,0.197,0.419,0.239,0.517,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3566416757662036,-3.4008602310411685e-06,0.7762434304098984,1.5524868608197968
EDGE_5292_21358,5292,21358,13.007383,77.654903,,30.0,0.28,0.56,0.48,0.249,0.174,0.537,0.39,0.489,0.435,0.309,0.166,0.409,0.379,0.479,0.493,5.03,0.457,0.211,0.411,0.327,0.554,2,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.39244240739354014,-3.4008602310411685e-06,0.7762412185689175,1.552482437137835
EDGE_5293_21359,5293,21359,13.008604,77.657974,,30.0,0.43,0.23,0.538,0.208,0.209,0.145,0.418,0.514,0.433,0.329,0.116,0.417,0.48,0.433,0.435,2.08,0.443,0.201,0.373,0.364,0.373,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.2518233163457165,-3.4008602310411685e-06,0.7762393571471815,1.552478714294363
EDGE_5294_21360,5294,21360,13.005547,77.64568,,30.0,0.39,0.61,0.491,0.247,0.04,0.346,0.408,0.53,0.463,0.357,0.167,0.427,0.538,0.433,0.469,16.57,0.556,0.152,0.297,0.347,0.43,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,5th Cross Road,residential,residential,Residential Hub,0.3197469011441962,-3.4008602310411685e-06,0.7762440172474862,1.5524880344949723
EDGE_5295_21361,5295,21361,13.008381,77.646266,,30.0,0.49,0.35,0.536,0.234,0.013,0.392,0.405,0.578,0.486,0.258,0.053,0.391,0.458,0.425,0.479,11.16,0.477,0.248,0.32,0.235,0.445,4,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,4th C Cross Road,residential,residential,Residential Hub,0.3152345427805542,-3.4008602310411685e-06,0.7762396971244662,1.5524793942489323
EDGE_5296_21362,5296,21362,13.008607,77.658155,,30.0,0.52,0.47,0.543,0.224,0.297,0.178,0.464,0.519,0.447,0.282,0.108,0.47,0.533,0.465,0.445,3.17,0.59,0.079,0.342,0.256,0.476,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,4th D Cross Road,residential,residential,Residential Hub,0.22661751321189133,-3.4008602310411685e-06,0.7762393525734581,1.5524787051469162
EDGE_5297_21363,5297,21363,13.007161,77.647943,,30.0,0.49,0.21,0.491,0.254,0.141,0.414,0.445,0.556,0.472,0.312,0.147,0.411,0.532,0.407,0.477,3.29,0.564,0.23,0.403,0.275,0.428,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.3203669223871912,-3.4008602310411685e-06,0.7762415569912936,1.5524831139825872
EDGE_5298_21364,5298,21364,13.007573,77.647946,,30.0,0.48,0.32,0.457,0.246,0.314,0.73,0.406,0.563,0.46,0.369,0.161,0.48,0.482,0.445,0.476,1.16,0.581,0.172,0.397,0.391,0.558,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.33282133474730097,-3.4008602310411685e-06,0.7762409289237613,1.5524818578475226
EDGE_21365_21366,21365,21366,13.006915,77.656739,,30.0,0.43,0.42,0.458,0.2,0.468,0.364,0.465,0.481,0.353,0.329,0.119,0.473,0.543,0.415,0.451,15.69,0.488,0.064,0.416,0.367,0.413,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,1st Main Road,residential,residential,Residential Hub,0.20021649333458924,-3.4008602310411685e-06,0.7762419319934254,1.5524838639868508
EDGE_21367_21368,21367,21368,13.007118,77.653845,,30.0,0.24,0.51,0.47,0.239,0.269,0.37,0.468,0.514,0.492,0.248,0.185,0.396,0.509,0.445,0.51,8.21,0.531,0.091,0.349,0.277,0.495,6,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,2nd C Cross Road,residential,residential,Residential Hub,0.33566506183361866,-3.4008602310411685e-06,0.7762416225409355,1.552483245081871
EDGE_5301_21369,5301,21369,13.006438,77.653598,,30.0,0.33,0.33,0.462,0.245,0.434,0.201,0.507,0.512,0.324,0.352,0.175,0.447,0.546,0.423,0.439,2.16,0.521,0.101,0.414,0.376,0.357,8,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.20008762795650994,-3.4008602310411685e-06,0.7762426591123922,1.5524853182247844
EDGE_5302_21370,5302,21370,13.006467,77.647263,,30.0,0.35,0.44,0.482,0.228,0.059,0.737,0.407,0.516,0.477,0.345,0.159,0.432,0.542,0.433,0.447,2.02,0.444,0.266,0.413,0.317,0.574,8,EAST BANGALORE,Kasturi Nagar,Kasturi Nagar,UNKNOWN,residential,residential,Residential Hub,0.38055565238794775,-3.4008602310411685e-06,0.7762426149067256,1.5524852298134513
